Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Argentina,ARG,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,7598.112388974,7899.22749998453,7693.08781046731,7167.06155081157,7780.51432750638,8461.0801921887,8388.62903204528,8223.79795682147,8334.22598792714,9071.64953734839,8926.83402092203,9732.02420334901,9494.23478537375,9780.44475043006,10146.8822343374,10074.9728450887,9593.07694962862,10015.9485015226,9426.0864929058,10197.8197946062,10189.465925176,9370.0844742634,8837.47200743254,9109.46423170329,9155.37952116322,8540.70109933277,9007.79256001332,9103.69595360203,8895.00915661082,7809.32996230582,7821.85338095026,8513.84049331877,9164.3434870562,9844.49007670064,10262.5501379602,9804.29866151131,10193.9068406787,10878.5903470113,11129.2506579023,10614.5428992947,10407.6613660534,9818.95240543895,8431.41397302142,9196.09222734599,9200.53986553681,9895.5147348447,11532.1387290714,12528.8645087621,12921.5464332358,11960.8997425603,13085.5505548493,13781.6372267896,13558.9828425281,13764.9829091787,13288.6704323099,13530.9262760371,13062.1352296832,13236.1795314936,12619.2035743605,12206.1988386394,11042.0993181922,12141.7315007796
Armenia,ARM,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.1,..,17.3,..,..,..,..,17.9,..,..,..,..,20.9,..,..,..,..,..,9.4,..,..,..,..,..
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.5995998382568,..,18.7987098693848,20.4358997344971,23.2048206329346,25.3567008972168,25.3421192169189,23.0276393890381,19.1243095397949,19.0821399688721,16.938570022583,22.7202301025391,33.5735816955566,35.2124099731445,35.5497894287109,33.5452995300293,36.146858215332,37.218879699707,37.8831405639648,39.5467681884766,43.115348815918,45.9309387207031,48.489330291748,51.3345909118652,52.9891510009766,53.3377799987793,46.158031463623,45.7373886108398,47.0821914672852,46.521800994873,51.0801887512207,52.2515296936035,54.5704803466797,51.4875297546387,50.8166084289551,55.4135894775391
Armenia,ARM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.7519607543945,..,..,..,..,..,..,..,..,..,..,..,99.4001617431641,..,..,..,..,..,..,..,..,..,99.7444076538086,..,..,..,..,99.7444076538086,99.7360687255859,..,..,99.7886123657227,..
Armenia,ARM,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.3256301879883,..,..,..,..,66.6566390991211,77.4559631347656,..,..,..,..,..,..,..,..,..,..,..,..,..,73.6243896484375,75.1177825927734,73.8539505004883
Armenia,ARM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,158.655,154.282,151.8,155.568,154.198,150.661,151.333,148.782,145.589,142.162,141.475,137.563,133.51,133.768,132.702,133.368,131.433,129.377,127.596,125.369,127.911,123.893,121.987,118.737,118.634,118.268,115.45,120.422,354.967,112.134,111.998,111.924,110.137,108.388,106.955,107.468,102.847,107.005,100.48,104.182,101.019,97.531,96.961,91.284,94.264,88.68,87.163,84.779,82.929,78.156,76.073,74.024,75.87,72.57,68.255,65.825,63.252,61.969,60.479,58.735,85.966,..
Armenia,ARM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,271.537,268.313,265.161,262.333,262.358,259.576,256.666,255,259.556,256.656,254.101,250.965,248.707,249.165,246.255,243.523,241.723,246.029,244.404,243.287,241.404,239.723,237.73,237.569,232.481,223.49,224.024,223.877,399.706,224.416,224.303,234.679,242.123,242.262,241.152,236.993,232.515,225.56,219.246,224.83,220.374,218.454,218.658,216.755,214.647,214.088,212.612,207.825,210.157,206.479,200.962,200.982,194.311,194.234,191.787,186.538,185.84,182.583,182.054,176.089,249.284,..
Armenia,ARM,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,854.136443429765,956.17718610585,1020.99639405883,1098.09814512198,1155.64779926815,1205.2599673456,1290.50267634409,1428.67209223659,1640.03126408033,1881.73455428356,2107.45700698121,2416.43663814523,2767.70723560416,3193.44392296795,3456.82490015935,2928.67822254823,3034.15521864326,3153.79834162085,3417.08044251898,3614.20134545652,3700.74880024072,3814.96709221877,3779.19824248807,4128.44592655297,4290.80333528831,4629.63581064877,4202.37663030558,4403.9355562953
Aruba,ABW,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.0722198486328,29.6505107879639,29.0558605194092,26.6890201568604,26.7520008087158,26.3044109344482,31.6834697723389,30.903190612793,33.9158210754395,35.2404899597168,35.3623199462891,37.3457298278809,38.7256393432617,37.7611312866211,16.1958293914795,16.4054203033447,15.2717695236206,15.5992097854614,..,..,..,..,..
Aruba,ABW,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.2912521362305,..,..,..,..,..,..,..,..,..,96.822639465332,..,..,..,..,..,..,..,97.8074188232422,..,97.9899978637695,..
Aruba,ABW,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,99.4755172729492,100,99.4818725585938,99.8281784057617,100,99.8344421386719,99.5008316040039,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,162.457,158.339,156.43,152.758,152.003,150.034,145.717,142.48,139.283,135.39,131.79,128.603,121.253,114.889,111.497,108.46,107.708,107.043,106.463,105.375,104.684,100.132,98.201,96.277,94.918,93.042,92.073,92.047,91.882,91.352,90.626,90.726,90.055,89.362,88.656,87.303,86.54,86.62,86.115,85.098,84.781,84.47,83.823,84.154,84.481,83.405,83.226,83.555,79.111,75.032,65.303,64.747,64.378,62.588,63.334,62.67,63.233,60.614,59.643,58.036,59.682,..
Aruba,ABW,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,304.947,301.932,301.822,297.246,296.861,296.2,285.91,281.041,278.187,273.206,267.794,262.744,256.081,251.102,245.408,243.781,238.503,234.31,229.934,224.58,218.434,206.703,203.559,202.547,200.57,199.116,197.608,187.741,179.996,180.445,179.24,178.4,177.512,176.512,175.45,174.545,172.4,171.553,170.704,169.87,169.694,167.748,166.186,164.507,168.074,162.698,156.245,149.887,156.53,150.283,143.427,141.362,139.318,138.647,136.992,135.037,134.258,130.629,127.002,124.312,124.099,..
Aruba,ABW,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27224.8375482525,..,..,..,..,..,..
Australia,AUS,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,15.8165502548218,17.0943508148193,18.3830108642578,19.5901298522949,21.8173503875732,23.2816009521484,24.0753002166748,24.4374294281006,24.7808399200439,25.0035190582275,25.1546897888184,25.5852298736572,25.6408805847168,26.3624591827393,27.004810333252,27.9107303619385,29.5150508880615,29.6845893859863,31.4995708465576,32.6539611816406,35.3595504760742,38.3134689331055,39.7008399963379,65.5642166137695,66.9792175292969,70.6885681152344,75.6477813720703,80.9066467285156,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,118.610862731934,120.965713500977,113.142158508301,107.808052062988,115.952041625977,114.189888000488,..
Australia,AUS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,115.945,109.193,112.524,115.741,118.409,118.808,119.568,117.185,116.934,112.951,118.686,111.435,109.275,105.585,107.599,100.658,98.801,95.82,93.146,86.587,84.086,81.303,82.137,79.381,77.799,78.646,73.677,73.58,71.991,70.172,66.314,65.316,64.999,61.603,62.04,60.378,60.117,59.605,57.991,55.876,56.11,53.636,53.059,50.706,49.508,47.595,48.235,48.119,46.643,47.91,45.704,46.069,44.403,44.986,44.801,45.201,44.673,43.338,42.796,..,..,..
Australia,AUS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,200.01,198.798,203.46,202.327,209.646,207.713,206.009,206.32,209.072,206.545,208.409,197.846,194.619,192.443,196.525,189.266,185.176,177.915,174.401,169.626,165.1,160.649,157.021,148.861,145.955,142.205,136.867,136.15,132.616,130.174,123.906,118.763,116.61,112.772,112.33,108.979,107.832,104.411,103.662,101.033,97.967,93.793,90.811,89.052,86.332,85.447,82.945,84.729,81.993,81.768,78.634,78.281,75.68,75.444,76.85,78.264,75.835,74.463,73.167,..,..,..
Australia,AUS,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,18336.3573143577,18335.0138688073,18201.1049918308,18969.1307182956,20201.0334624854,20895.1093100818,20895.7483064299,21924.9719835367,22440.4361336753,23601.1847116979,24863.0849776277,24804.2069764404,25138.5664556657,26022.168701317,26729.3075001734,26442.8251948897,26551.7761250707,27074.3410491028,26648.1031795738,27433.1027966951,28016.2714103077,28530.3563778434,28916.9749921463,27914.8328115389,28736.0258335036,29630.5735229828,29924.6856048614,29935.7485437564,31537.0042893635,32737.5368418241,33220.4941771499,32362.5147208378,32186.1916656464,33120.4073048042,33948.1380196392,34868.0586787973,35957.8902708601,37251.8209888505,38626.204001254,39737.532077377,41234.2649060225,41718.4725506197,43066.8528416291,43983.7537003781,45958.0802431285,47175.1057125073,48658.8699503555,49990.582780618,51525.1596676261,52484.0425632887,52161.3375159027,54692.4792087408,56466.9184976034,56054.3141786515,56135.5512564796,55558.3534934152,54840.3412089323,56531.5662353452,57284.8382717997,58270.762182739,58280.6047786057,61527.8673971242
Austria,AUT,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,12.1983699798584,13.6695604324341,15.1084003448486,15.9935903549194,16.6740398406982,18.544979095459,19.2827796936035,19.7242298126221,20.4288501739502,21.3681697845459,22.3021602630615,22.4646301269531,22.9878101348877,23.9428005218506,25.5248603820801,26.7045402526855,27.8172702789307,29.3702602386475,30.587589263916,32.5364418029785,34.6942901611328,37.610710144043,39.7693786621094,42.2645988464355,44.9769515991211,47.490550994873,49.5670204162598,52.3962783813477,..,..,..,..,..,..,..,..,63.047290802002,65.8869018554688,68.1126480102539,75.623779296875,78.4994506835938,78.9389114379883,79.655403137207,79.1586990356445,80.7194213867188,83.454948425293,85.0571365356445,86.688346862793,86.4755325317383,87.2113876342773,..
Austria,AUT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,118.001,113.02,113.132,112.71,108.82,109.516,108.337,108.785,105.062,110.714,107.646,103.957,101.486,101.027,100.141,99.771,98.31,97.242,93.176,91.773,91.566,89.63,89.941,90.63,83.994,82.717,80.425,76.681,73.153,73.365,74.578,73.139,71.612,72.481,70.497,67.848,67.426,61.964,62.274,63.636,63.196,60.139,58.829,59.49,55.035,55.201,51.442,51.858,50.262,50.079,48.689,49.353,46.708,45.326,46.009,44.687,43.796,41.779,43.991,40.952,..,..
Austria,AUT,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,215.261,205.943,206.366,201.301,199.678,202.51,201.344,202.645,202.833,202.337,206.206,206.123,207.079,197.25,200.106,201.688,198.837,200.279,200.568,200.223,196.728,195.045,194.788,193.926,190.093,181.016,175.215,167.866,161.972,160.44,155.102,157.686,152.976,149.83,145.837,145.169,140.538,135.068,131.611,125.913,126.568,122.892,120.026,115.817,114.612,111.759,105.344,104.253,99.617,103.061,100.315,94.356,91.335,89.369,85.621,84.688,80.37,79.032,79.401,75.489,..,..
Austria,AUT,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34727.5550610537,35453.2038288452,35992.7887932294,37172.398322569,37920.4887781418,39239.4929283354,39355.9576247548,40208.5731257149,40464.1429393435,41345.3495657877,41815.983342635,43181.0758226807,44408.0465141938,45070.2747144582,43184.0076845769,43834.2316916886,44322.8302674823,44125.2223589788,43907.1633405717,43985.9759819775,43760.6584933486,44772.142840504,44774.1890328331,45535.7066279977,46118.3765652984,43606.6974060093,44927.0090719415
Azerbaijan,AZE,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28,..,..,..,24.2,18,..,..,..,..,26.5,..,..,..,..,16.4,..,17.8,..,..,..,..,..,..,..,..
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.0310306549072,..,..,..,..,23.8773193359375,..,25.2077198028564,24.4816398620605,24.1989097595215,24.7592792510986,25.2391700744629,22.2258796691895,19.3549995422363,18.3825702667236,18.0803508758545,17.5849208831787,..,..,..,..,..,..,..,..,19.7894592285156,19.3645992279053,19.0478897094727,19.057710647583,19.2600402832031,19.647310256958,20.4384593963623,21.4404296875,23.1597309112549,25.4832000732422,25.926420211792,27.0674095153809,27.7084999084473,31.5401992797852,35.2484397888184,38.2371788024902
Azerbaijan,AZE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.7918014526367,..,..,..,..,..,..,..,99.5931930541992,..,99.7598419189453,99.7711410522461,99.7786331176758,99.7757720947266,99.7893600463867,99.7889862060547,99.7880630493164,99.7900619506836,99.7912292480469,..,99.7959823608398,..,..
Azerbaijan,AZE,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9755477905273,99.9332809448242,99.9432373046875,100,99.6254577636719,99.818962097168,99.9763336181641,99.9814071655273,99.9977264404297,99.9408721923828,99.9163513183594,99.979362487793,99.9884414672852,99.9927215576172,99.5684204101563,99.3514099121094,99.2799377441406,..,98.0378189086914,99.5214309692383,99.8314895629883,99.8605575561523,99.7094573974609
Azerbaijan,AZE,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,211.995,209.836,205.336,201.641,198.428,193.386,197.284,195.362,189.229,190.194,185.305,181.052,175.687,175.025,170.531,172.089,167.257,168.031,166.235,165.209,163.819,162.059,160.827,156.647,162.21,163.465,163.633,156.294,154.528,158.58,157.658,157.495,155.808,157.139,153.586,147.803,147.936,143.478,139.594,135.2,131.099,127.617,124.554,122.054,119.306,119.262,113.874,110.003,111.528,104.041,105.374,101.609,98.629,95.575,96.189,93.653,87.687,89.833,88.435,88.246,149.378,..
Azerbaijan,AZE,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,395.406,390.537,389.972,385.919,384.987,380.555,381.073,377.638,375.789,370.733,365.381,362.078,354.237,348.394,349.274,344.35,344.115,338.288,336.855,331.849,325.966,321.071,318.222,309.213,307.637,305.567,306.109,304.307,303.129,304.136,314.24,325.324,352.99,353.998,342.856,321.715,311.25,309.818,299.734,289.261,279.173,271.459,258.787,252.257,242.16,240.138,230.967,225.228,220.232,214.152,211.863,207.765,206.836,198.338,196.675,194.524,191.442,185.275,174.7,168.65,319.122,..
Azerbaijan,AZE,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5324.43800853835,..,..,..,..,..,..
"Bahamas, The",BHS,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.1288204193115,27.5332107543945,25.7497100830078,18.7191295623779,16.3536796569824,15.2002096176147,11.6367301940918,13.5484104156494,15.0007600784302,17.4443702697754,19.3540802001953,20.9262008666992,..,..,..,..,..,..,15.0581798553467,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.4372406005859,..,..,95.1207504272461,..,91.5348815917969,..,88.8222732543945,94.4628067016602,91.0844421386719,84.4204177856445,91.548713684082,94.2885818481445,94.4308395385742,87.4098663330078,81.4687271118164,89.6463012695313,90.0682830810547,89.6463012695313,89.782470703125,92.780029296875,..,..
"Bahamas, The",BHS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,242.519,238.74,234.291,230.196,225.953,222.389,218.841,216.069,212.309,207.908,204.868,201.988,198.806,198.175,190.974,187.001,181.806,178.833,178.338,182.071,181.195,177.912,171.688,166.374,160.341,159.282,159.662,165.658,163.39,162.309,156.747,155.205,152.875,153.301,152.693,153.414,154.817,150.588,148.409,146.211,143.389,141.513,140.426,138.67,138.491,135.661,134.668,138.431,137.977,137.222,136.55,140.829,139.158,135.261,131.736,134.412,128.925,126.656,125.128,159.168,130.8,..
"Bahamas, The",BHS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,352.444,348.417,346.851,342.874,338.691,334.201,329.505,326.346,321.248,318.404,314.288,311.34,307.684,307.612,299.067,295.917,281.883,283.965,294.448,296.746,293.064,290.019,276.602,261.962,264.803,270.503,270.852,277.194,273.552,266.017,259.214,278.999,252.198,254.627,251.671,255.733,257.669,254.615,247.19,241.935,238.701,239.576,238.087,236.227,234.585,232.48,233.154,235.299,238.25,243.44,240.973,241.21,238.184,235.541,230.208,231.769,228.659,228.923,226.164,234.53,236.261,..
"Bahamas, The",BHS,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31818.6143579921,30357.6217005159,28484.0949680573,27575.8266774204,26707.6514860259,26989.185487484,31967.3056665265,35023.8082151613,30031.4609690801,28083.9878656544,31445.3772108874,32243.0175809968,32419.4165469623,32917.5353516846,32214.1982176065,32145.7268285792,32668.0979308989,32953.5110876705,32929.0530882366,32231.0875416849,30206.8870861958,30015.3546731839,29835.508387803,30357.8615659475,29024.4505047968,29029.3076378204,29181.022518634,28584.8485397269,29481.9243873589,28788.4548719399,29605.3513968562,22500.6308117914,24897.000040925
